Croptype,Province,Quarter,Area,Year,Production,Yield
Irrigated Palay,Iloilo,Quarter 3,22146.0,2019,75365.0,3.4030976248532467
Rainfed Palay,Aklan,Quarter 3,1193.0,2019,3048.96,2.5557082984073762
Rainfed Palay,Antique,Quarter 3,14708.0,2019,47390.0,3.2220560239325535
Rainfed Palay,Capiz,Quarter 3,8699.0,2019,26214.0,3.0134498218186
Rainfed Palay,Guimaras,Quarter 3,1303.0,2019,3786.0,2.9056024558710667
Rainfed Palay,Iloilo,Quarter 3,37543.0,2019,119858.0,3.192552539754415
Palay,Aklan,Quarter 3,2679.0,2019,8428.74,3.146226203807391
Palay,Antique,Quarter 3,25715.0,2019,91811.0,3.5703286019832783
Palay,Capiz,Quarter 3,13955.0,2019,45914.0,3.2901469007524184
Palay,Guimaras,Quarter 3,1711.0,2019,5275.0,3.0829924021040327
Palay,Iloilo,Quarter 3,59689.0,2019,195223.0,3.270669637621672
White Corn,Aklan,Quarter 3,83.0,2019,225.59,2.7179518072289155
White Corn,Antique,Quarter 3,186.0,2019,351.0,1.8870967741935485
White Corn,Capiz,Quarter 3,157.0,2019,362.0,2.305732484076433
White Corn,Guimaras,Quarter 3,208.0,2019,555.0,2.668269230769231
White Corn,Iloilo,Quarter 3,2595.0,2019,5886.81,2.268520231213873
Yellow Corn,Aklan,Quarter 3,244.0,2019,782.9,3.208606557377049
Yellow Corn,Antique,Quarter 3,238.0,2019,1361.0,5.718487394957983
Yellow Corn,Capiz,Quarter 3,6080.0,2019,29900.0,4.917763157894737
Yellow Corn,Guimaras,Quarter 3,75.0,2019,298.0,3.973333333333333
Yellow Corn,Iloilo,Quarter 3,4913.0,2019,21737.59,4.424504376144922
Corn,Aklan,Quarter 3,327.0,2019,1008.49,3.0840672782874616
Corn,Antique,Quarter 3,424.0,2019,1712.0,4.037735849056604
Corn,Capiz,Quarter 3,6237.0,2019,30262.0,4.852012185345519
Corn,Guimaras,Quarter 3,283.0,2019,853.0,3.0141342756183747
Corn,Iloilo,Quarter 3,7508.0,2019,27624.4,3.679328716036228
Irrigated Palay,Aklan,Quarter 4,6283.0,2019,21827.0,3.4739773993315297
Irrigated Palay,Antique,Quarter 4,19257.0,2019,85940.5,4.462818715272369
Irrigated Palay,Capiz,Quarter 4,9850.0,2019,37405.0,3.7974619289340104
Irrigated Palay,Guimaras,Quarter 4,1827.0,2019,6899.0,3.776135741652983
Irrigated Palay,Iloilo,Quarter 4,38409.0,2019,130331.0,3.393241167434716
Rainfed Palay,Aklan,Quarter 4,7439.0,2019,18769.84,2.5231670923511227
Rainfed Palay,Antique,Quarter 4,15225.0,2019,54531.07,3.58167947454844
Rainfed Palay,Capiz,Quarter 4,30448.0,2019,93162.0,3.0597083552285866
Rainfed Palay,Guimaras,Quarter 4,8985.0,2019,24694.0,2.7483583750695604
Rainfed Palay,Iloilo,Quarter 4,65668.0,2019,213906.35,3.25739096668088
Palay,Aklan,Quarter 4,13722.0,2019,40596.84,2.958522081329252
Palay,Antique,Quarter 4,34482.0,2019,140471.57,4.073765152833363
Palay,Capiz,Quarter 4,40298.0,2019,130567.0,3.2400367263884062
Palay,Guimaras,Quarter 4,10812.0,2019,31593.0,2.9220310765815762
Palay,Iloilo,Quarter 4,104077.0,2019,344237.35,3.3075256781037115
White Corn,Aklan,Quarter 4,80.0,2019,121.12,1.514
White Corn,Antique,Quarter 4,45.0,2019,107.1,2.38
White Corn,Capiz,Quarter 4,105.0,2019,252.0,2.4
White Corn,Guimaras,Quarter 4,65.0,2019,117.0,1.8
White Corn,Iloilo,Quarter 4,422.0,2019,966.05,2.289218009478673
Yellow Corn,Aklan,Quarter 4,306.0,2019,829.7,2.711437908496732
Yellow Corn,Antique,Quarter 4,99.0,2019,462.65,4.673232323232323
Yellow Corn,Capiz,Quarter 4,1200.0,2019,5792.0,4.826666666666667
Yellow Corn,Guimaras,Quarter 4,40.0,2019,123.0,3.075
Yellow Corn,Iloilo,Quarter 4,2401.0,2019,10145.7,4.225614327363599
Corn,Aklan,Quarter 4,386.0,2019,950.82,2.463264248704663
Corn,Antique,Quarter 4,144.0,2019,569.75,3.9565972222222223
Corn,Capiz,Quarter 4,1305.0,2019,6044.0,4.631417624521073
Corn,Guimaras,Quarter 4,105.0,2019,240.0,2.2857142857142856
Corn,Iloilo,Quarter 4,2823.0,2019,11111.75,3.936149486362026
Irrigated Palay,Aklan,Quarter 1,7751.0,2020,25606.21,3.3036008256999096
Irrigated Palay,Antique,Quarter 1,5581.0,2020,22272.0,3.990682673356029
Irrigated Palay,Capiz,Quarter 1,9230.0,2020,35160.0,3.80931744312026
Irrigated Palay,Guimaras,Quarter 1,1400.0,2020,4193.0,2.995
Irrigated Palay,Iloilo,Quarter 1,43208.0,2020,146459.0,3.3896269209405667
Rainfed Palay,Aklan,Quarter 1,6677.0,2020,16379.64,2.453143627377565
Rainfed Palay,Antique,Quarter 1,3205.94,2020,10298.0,3.2121624235013755
Rainfed Palay,Capiz,Quarter 1,30543.0,2020,94888.0,3.106702026650951
Rainfed Palay,Guimaras,Quarter 1,4201.0,2020,10262.0,2.4427517257795763
Rainfed Palay,Iloilo,Quarter 1,58318.0,2020,187031.0,3.207088720463665
Palay,Aklan,Quarter 1,14428.0,2020,41985.85,2.9100256445799833
Palay,Antique,Quarter 1,8786.94,2020,32570.0,3.7066373504314356
Palay,Capiz,Quarter 1,39773.0,2020,130048.0,3.2697558645312146
Palay,Guimaras,Quarter 1,5601.0,2020,14455.0,2.580789144795572
Palay,Iloilo,Quarter 1,101526.0,2020,333490.0,3.2847743435179164
White Corn,Aklan,Quarter 1,84.0,2020,152.22,1.812142857142857
White Corn,Antique,Quarter 1,144.0,2020,342.0,2.375
White Corn,Capiz,Quarter 1,162.0,2020,298.0,1.8395061728395061
White Corn,Guimaras,Quarter 1,45.0,2020,56.0,1.2444444444444445
White Corn,Iloilo,Quarter 1,689.0,2020,1623.86,2.3568359941944848
Yellow Corn,Aklan,Quarter 1,130.0,2020,337.06,2.592769230769231
Yellow Corn,Antique,Quarter 1,601.0,2020,3192.0,5.311148086522462
Yellow Corn,Capiz,Quarter 1,5400.0,2020,18861.0,3.492777777777778
Yellow Corn,Guimaras,Quarter 1,20.0,2020,43.0,2.15
Yellow Corn,Iloilo,Quarter 1,6249.0,2020,26299.44,4.208583773403745
Corn,Aklan,Quarter 1,214.0,2020,489.28,2.2863551401869158
Corn,Antique,Quarter 1,745.0,2020,3534.0,4.743624161073826
Corn,Capiz,Quarter 1,5562.0,2020,19159.0,3.444624235886372
Corn,Guimaras,Quarter 1,65.0,2020,99.0,1.523076923076923
Corn,Iloilo,Quarter 1,6938.0,2020,27923.3,4.02469011242433
Irrigated Palay,Aklan,Quarter 2,2150.0,2020,6621.0,3.0795348837209304
Irrigated Palay,Antique,Quarter 2,3870.0,2020,13168.0,3.4025839793281656
Irrigated Palay,Capiz,Quarter 2,5400.0,2020,17306.4,3.204888888888889
Irrigated Palay,Guimaras,Quarter 2,198.0,2020,531.0,2.6818181818181817
Irrigated Palay,Iloilo,Quarter 2,3685.0,2020,12428.99,3.3728602442333786
Rainfed Palay,Aklan,Quarter 2,1754.0,2020,3617.0,2.0621436716077537
Rainfed Palay,Antique,Quarter 2,385.0,2020,1152.0,2.9922077922077923
Rainfed Palay,Capiz,Quarter 2,10482.0,2020,31990.61,3.0519566876550277
Rainfed Palay,Guimaras,Quarter 2,103.0,2020,150.0,1.4563106796116505
Rainfed Palay,Iloilo,Quarter 2,2076.0,2020,6497.39,3.1297639691714836
Palay,Aklan,Quarter 2,3904.0,2020,10238.0,2.622438524590164
Palay,Antique,Quarter 2,4255.0,2020,14320.0,3.3654524089306697
Palay,Capiz,Quarter 2,15882.0,2020,49297.01,3.1039547915879613
Palay,Guimaras,Quarter 2,301.0,2020,681.0,2.262458471760797
Palay,Iloilo,Quarter 2,5761.0,2020,18926.38,3.28525950355841
White Corn,Aklan,Quarter 2,127.0,2020,264.69,2.0841732283464567
White Corn,Antique,Quarter 2,95.0,2020,195.27,2.0554736842105266
White Corn,Capiz,Quarter 2,92.0,2020,191.97,2.0866304347826086
White Corn,Guimaras,Quarter 2,8.0,2020,8.0,1.0
White Corn,Iloilo,Quarter 2,726.0,2020,1712.35,2.3586088154269973
Yellow Corn,Aklan,Quarter 2,369.0,2020,1136.28,3.0793495934959347
Yellow Corn,Antique,Quarter 2,860.0,2020,4307.12,5.0082790697674415
Yellow Corn,Capiz,Quarter 2,2175.0,2020,9990.3,4.593241379310345
Yellow Corn,Guimaras,Quarter 2,4.0,2020,7.0,1.75
Yellow Corn,Iloilo,Quarter 2,1185.0,2020,3968.4,3.348860759493671
Corn,Aklan,Quarter 2,496.0,2020,1400.97,2.824536290322581
Corn,Antique,Quarter 2,955.0,2020,4502.39,4.714544502617802
Corn,Capiz,Quarter 2,2267.0,2020,10182.27,4.491517423908249
Corn,Guimaras,Quarter 2,12.0,2020,15.0,1.25
Corn,Iloilo,Quarter 2,1911.0,2020,5680.75,2.9726582940868655
Irrigated Palay,Aklan,Quarter 3,4815.0,2020,17636.0,3.6627206645898234
Irrigated Palay,Antique,Quarter 3,14114.0,2020,60530.0,4.288649567805017
Irrigated Palay,Capiz,Quarter 3,8550.0,2020,34738.0,4.062923976608187
Irrigated Palay,Guimaras,Quarter 3,1460.0,2020,5808.0,3.978082191780822
Irrigated Palay,Iloilo,Quarter 3,31007.0,2020,112294.0,3.621569323056084
Rainfed Palay,Aklan,Quarter 3,4431.0,2020,12676.3,2.8608214849921008
Rainfed Palay,Antique,Quarter 3,16509.0,2020,54388.0,3.2944454539947907
Rainfed Palay,Capiz,Quarter 3,19410.0,2020,62864.0,3.2387429160226686
Rainfed Palay,Guimaras,Quarter 3,6264.0,2020,19558.0,3.122286079182631
Rainfed Palay,Iloilo,Quarter 3,45924.0,2020,158116.49,3.443003440466858
Palay,Aklan,Quarter 3,9246.0,2020,30312.3,3.278423101881895
Palay,Antique,Quarter 3,30623.0,2020,114918.0,3.752669562093851
Palay,Capiz,Quarter 3,27960.0,2020,97602.0,3.490772532188841
Palay,Guimaras,Quarter 3,7724.0,2020,25366.0,3.2840497151734853
Palay,Iloilo,Quarter 3,76931.0,2020,270410.49,3.5149743276442527
White Corn,Aklan,Quarter 3,171.0,2020,422.28,2.4694736842105263
White Corn,Antique,Quarter 3,220.0,2020,443.0,2.0136363636363637
White Corn,Capiz,Quarter 3,170.0,2020,429.7,2.527647058823529
White Corn,Guimaras,Quarter 3,273.0,2020,822.0,3.010989010989011
White Corn,Iloilo,Quarter 3,2815.0,2020,7266.72,2.5814280639431617
Yellow Corn,Aklan,Quarter 3,263.0,2020,840.87,3.1972243346007603
Yellow Corn,Antique,Quarter 3,301.0,2020,1439.0,4.780730897009967
Yellow Corn,Capiz,Quarter 3,6030.0,2020,30184.5,5.005721393034825
Yellow Corn,Guimaras,Quarter 3,195.0,2020,867.0,4.446153846153846
Yellow Corn,Iloilo,Quarter 3,5883.0,2020,29437.86,5.003885772565018
Corn,Aklan,Quarter 3,434.0,2020,1263.15,2.910483870967742
Corn,Antique,Quarter 3,521.0,2020,1882.0,3.6122840690978886
Corn,Capiz,Quarter 3,6200.0,2020,30614.2,4.937774193548387
Corn,Guimaras,Quarter 3,468.0,2020,1689.0,3.608974358974359
Corn,Iloilo,Quarter 3,8698.0,2020,36704.58,4.219887330420787
Irrigated Palay,Aklan,Quarter 4,4872.0,2020,19146.4,3.9298850574712647
Irrigated Palay,Antique,Quarter 4,11528.0,2020,49672.0,4.3088133240805
Irrigated Palay,Capiz,Quarter 4,7456.0,2020,28142.68,3.7745010729613733
Irrigated Palay,Guimaras,Quarter 4,1535.0,2020,5915.0,3.8534201954397393
Irrigated Palay,Iloilo,Quarter 4,39886.0,2020,144550.0,3.6240786240786242
Rainfed Palay,Aklan,Quarter 4,5953.0,2020,20624.64,3.4645792037628085
Rainfed Palay,Antique,Quarter 4,15900.0,2020,54051.0,3.3994339622641507
Rainfed Palay,Capiz,Quarter 4,18039.0,2020,58183.0,3.225400521093187
Rainfed Palay,Guimaras,Quarter 4,6249.0,2020,18574.0,2.9723155704912787
Rainfed Palay,Iloilo,Quarter 4,66394.0,2020,226413.0,3.4101424827544657
Palay,Aklan,Quarter 4,10825.0,2020,39771.04,3.6739990762124712
Palay,Antique,Quarter 4,27428.0,2020,103723.0,3.781646492635263
Palay,Capiz,Quarter 4,25495.0,2020,86325.68,3.3859847028829178
Palay,Guimaras,Quarter 4,7784.0,2020,24489.0,3.1460688591983557
Palay,Iloilo,Quarter 4,106280.0,2020,370963.0,3.4904309371471585
White Corn,Aklan,Quarter 4,167.0,2020,369.19,2.2107185628742516
White Corn,Antique,Quarter 4,30.0,2020,62.0,2.066666666666667
White Corn,Capiz,Quarter 4,116.0,2020,275.5,2.375
White Corn,Guimaras,Quarter 4,59.0,2020,145.0,2.457627118644068
White Corn,Iloilo,Quarter 4,398.0,2020,991.8,2.4919597989949747
Yellow Corn,Aklan,Quarter 4,145.0,2020,390.34,2.6919999999999997
Yellow Corn,Antique,Quarter 4,35.0,2020,143.0,4.085714285714285
Yellow Corn,Capiz,Quarter 4,1170.0,2020,5630.0,4.811965811965812
Yellow Corn,Guimaras,Quarter 4,45.0,2020,166.0,3.688888888888889
Yellow Corn,Iloilo,Quarter 4,1996.0,2020,8778.14,4.397865731462925
Corn,Aklan,Quarter 4,312.0,2020,759.53,2.4343910256410255
Corn,Antique,Quarter 4,65.0,2020,205.0,3.1538461538461537
Corn,Capiz,Quarter 4,1286.0,2020,5905.5,4.592146189735614
Corn,Guimaras,Quarter 4,104.0,2020,311.0,2.9903846153846154
Corn,Iloilo,Quarter 4,2394.0,2020,9769.94,4.081010860484545
Irrigated Palay,Aklan,Quarter 1,5153.0,2021,15923.0,3.0900446341936734
Irrigated Palay,Antique,Quarter 1,11986.0,2021,48388.0,4.037043217086601
Irrigated Palay,Capiz,Quarter 1,9240.0,2021,32349.0,3.500974025974026
Irrigated Palay,Guimaras,Quarter 1,1323.0,2021,4073.0,3.0786092214663645
Irrigated Palay,Iloilo,Quarter 1,41219.0,2021,156659.0,3.800650185594022
Rainfed Palay,Aklan,Quarter 1,5414.0,2021,11871.0,2.1926486885851495
Rainfed Palay,Antique,Quarter 1,5164.0,2021,16847.0,3.2623934934159564
Rainfed Palay,Capiz,Quarter 1,31256.0,2021,87288.0,2.7926798054773485
Rainfed Palay,Guimaras,Quarter 1,4160.0,2021,10049.0,2.415625
Rainfed Palay,Iloilo,Quarter 1,59930.0,2021,198381.0,3.3102119138995496
Palay,Aklan,Quarter 1,10567.0,2021,27794.0,2.6302640295258826
Palay,Antique,Quarter 1,17150.0,2021,65235.0,3.803790087463557
Palay,Capiz,Quarter 1,40496.0,2021,119637.0,2.9542917819043857
Palay,Guimaras,Quarter 1,5483.0,2021,14122.0,2.575597300747766
Palay,Iloilo,Quarter 1,101149.0,2021,355040.0,3.5100693037004813
White Corn,Aklan,Quarter 1,78.0,2021,136.0,1.7435897435897436
White Corn,Antique,Quarter 1,134.0,2021,349.21,2.6060447761194028
White Corn,Capiz,Quarter 1,160.0,2021,284.0,1.775
White Corn,Guimaras,Quarter 1,40.0,2021,67.0,1.675
White Corn,Iloilo,Quarter 1,791.0,2021,1990.0,2.5158027812895067
Yellow Corn,Aklan,Quarter 1,117.0,2021,281.0,2.4017094017094016
Yellow Corn,Antique,Quarter 1,538.0,2021,2431.0,4.518587360594796
Yellow Corn,Capiz,Quarter 1,5000.0,2021,15560.0,3.112
Yellow Corn,Guimaras,Quarter 1,23.0,2021,64.0,2.782608695652174
Yellow Corn,Iloilo,Quarter 1,8876.0,2021,42629.0,4.802726453357368
Corn,Aklan,Quarter 1,195.0,2021,417.0,2.1384615384615384
Corn,Antique,Quarter 1,672.0,2021,2780.21,4.137217261904762
Corn,Capiz,Quarter 1,5160.0,2021,15844.0,3.070542635658915
Corn,Guimaras,Quarter 1,63.0,2021,131.0,2.0793650793650795
Corn,Iloilo,Quarter 1,9667.0,2021,44619.0,4.6155994620875145
Irrigated Palay,Aklan,Quarter 2,2303.0,2021,7294.0,3.1671732522796354
Irrigated Palay,Antique,Quarter 2,6152.0,2021,19917.0,3.237483745123537
Irrigated Palay,Capiz,Quarter 2,6260.0,2021,20385.28,3.256434504792332
Irrigated Palay,Guimaras,Quarter 2,260.0,2021,734.0,2.8230769230769233
Irrigated Palay,Iloilo,Quarter 2,5215.0,2021,18136.0,3.477660594439118
Rainfed Palay,Aklan,Quarter 2,1961.0,2021,4415.0,2.2514023457419685
Rainfed Palay,Antique,Quarter 2,535.0,2021,1608.0,3.005607476635514
Rainfed Palay,Capiz,Quarter 2,15158.0,2021,47263.0,3.1180234859480143
Rainfed Palay,Guimaras,Quarter 2,125.0,2021,240.0,1.92
Rainfed Palay,Iloilo,Quarter 2,3116.0,2021,10187.0,3.269255455712452
Palay,Aklan,Quarter 2,4264.0,2021,11709.0,2.746013133208255
Palay,Antique,Quarter 2,6687.0,2021,21525.0,3.2189322566173173
Palay,Capiz,Quarter 2,21418.0,2021,67648.28,3.1584779157717806
Palay,Guimaras,Quarter 2,385.0,2021,974.0,2.52987012987013
Palay,Iloilo,Quarter 2,8331.0,2021,28323.0,3.3997119193374146
White Corn,Aklan,Quarter 2,114.0,2021,221.0,1.9385964912280702
White Corn,Antique,Quarter 2,99.0,2021,216.15,2.1833333333333336
White Corn,Capiz,Quarter 2,98.0,2021,203.0,2.0714285714285716
White Corn,Guimaras,Quarter 2,18.0,2021,23.0,1.2777777777777777
White Corn,Iloilo,Quarter 2,767.0,2021,1868.87,2.4365971316818773
Yellow Corn,Aklan,Quarter 2,350.0,2021,898.0,2.565714285714286
Yellow Corn,Antique,Quarter 2,865.0,2021,4408.0,5.095953757225433
Yellow Corn,Capiz,Quarter 2,1915.0,2021,6555.0,3.422976501305483
Yellow Corn,Guimaras,Quarter 2,8.0,2021,16.0,2.0
Yellow Corn,Iloilo,Quarter 2,2162.0,2021,7510.4,3.47382053654024
Corn,Aklan,Quarter 2,464.0,2021,1119.0,2.4116379310344827
Corn,Antique,Quarter 2,964.0,2021,4624.15,4.796836099585062
Corn,Capiz,Quarter 2,2013.0,2021,6758.0,3.3571783407848983
Corn,Guimaras,Quarter 2,26.0,2021,39.0,1.5
Corn,Iloilo,Quarter 2,2929.0,2021,9379.27,3.2022089450324343
Irrigated Palay,Aklan,Quarter 3,3629.0,2021,11342.25,3.12544778175806
Irrigated Palay,Antique,Quarter 3,14306.0,2021,60870.0,4.254858101495876
Irrigated Palay,Capiz,Quarter 3,9060.0,2021,36698.08,4.050560706401766
Irrigated Palay,Guimaras,Quarter 3,974.0,2021,3883.0,3.986652977412731
Irrigated Palay,Iloilo,Quarter 3,39339.0,2021,136672.0,3.4742113424337173
Rainfed Palay,Aklan,Quarter 3,3707.0,2021,9578.86,2.583992446722417
Rainfed Palay,Antique,Quarter 3,16449.0,2021,53171.0,3.232476138367074
Rainfed Palay,Capiz,Quarter 3,26615.0,2021,84423.6,3.1720308096937817
Rainfed Palay,Guimaras,Quarter 3,4641.0,2021,14955.0,3.222365869424693
Rainfed Palay,Iloilo,Quarter 3,59964.0,2021,197313.03,3.2905248148889332
Palay,Aklan,Quarter 3,7336.0,2021,20921.11,2.851841603053435
Palay,Antique,Quarter 3,30755.0,2021,114041.0,3.7080474719557794
Palay,Capiz,Quarter 3,35675.0,2021,121121.68,3.3951416958654517
Palay,Guimaras,Quarter 3,5615.0,2021,18838.0,3.3549421193232414
Palay,Iloilo,Quarter 3,99303.0,2021,333985.03,3.363292448365105
White Corn,Aklan,Quarter 3,164.0,2021,445.6,2.7170731707317075
White Corn,Antique,Quarter 3,200.0,2021,465.81,2.32905
White Corn,Capiz,Quarter 3,183.0,2021,461.4,2.521311475409836
White Corn,Guimaras,Quarter 3,249.0,2021,744.0,2.9879518072289155
White Corn,Iloilo,Quarter 3,1338.0,2021,3569.1,2.667488789237668
Yellow Corn,Aklan,Quarter 3,248.0,2021,774.0,3.120967741935484
Yellow Corn,Antique,Quarter 3,276.0,2021,993.83,3.6008333333333336
Yellow Corn,Capiz,Quarter 3,6200.0,2021,27538.0,4.441612903225806
Yellow Corn,Guimaras,Quarter 3,190.0,2021,850.0,4.473684210526316
Yellow Corn,Iloilo,Quarter 3,10476.0,2021,54454.5,5.198024054982818
Corn,Aklan,Quarter 3,412.0,2021,1219.6,2.9601941747572815
Corn,Antique,Quarter 3,476.0,2021,1459.64,3.0664705882352945
Corn,Capiz,Quarter 3,6383.0,2021,27999.4,4.386558044806518
Corn,Guimaras,Quarter 3,439.0,2021,1594.0,3.630979498861048
Corn,Iloilo,Quarter 3,11814.0,2021,58023.6,4.911427120365667
Irrigated Palay,Aklan,Quarter 4,6221.0,2021,24523.0,3.9419707442533354
Irrigated Palay,Antique,Quarter 4,12149.0,2021,51816.0,4.265042390320191
Irrigated Palay,Capiz,Quarter 4,7364.0,2021,27671.8,3.75771319934818
Irrigated Palay,Guimaras,Quarter 4,1725.0,2021,7044.0,4.0834782608695654
Irrigated Palay,Iloilo,Quarter 4,28098.0,2021,105414.0,3.7516549220585094
Rainfed Palay,Aklan,Quarter 4,6059.0,2021,21600.0,3.564944710348242
Rainfed Palay,Antique,Quarter 4,15867.0,2021,50129.0,3.159324383941514
Rainfed Palay,Capiz,Quarter 4,15100.0,2021,47730.8,3.1609801324503315
Rainfed Palay,Guimaras,Quarter 4,6525.0,2021,20298.75,3.1109195402298853
Rainfed Palay,Iloilo,Quarter 4,56195.0,2021,196226.99,3.4918941186938337
Palay,Aklan,Quarter 4,12280.0,2021,46123.0,3.755944625407166
Palay,Antique,Quarter 4,28016.0,2021,101945.0,3.638813535122787
Palay,Capiz,Quarter 4,22464.0,2021,75402.6,3.3565972222222227
Palay,Guimaras,Quarter 4,8250.0,2021,27342.75,3.3142727272727273
Palay,Iloilo,Quarter 4,84293.0,2021,301640.99,3.578482080362545
White Corn,Aklan,Quarter 4,161.0,2021,326.83,2.03
White Corn,Antique,Quarter 4,26.5,2021,54.88,2.070943396226415
White Corn,Capiz,Quarter 4,122.0,2021,293.6,2.4065573770491806
White Corn,Guimaras,Quarter 4,65.0,2021,169.0,2.6
White Corn,Iloilo,Quarter 4,265.0,2021,655.0,2.4716981132075473
Yellow Corn,Aklan,Quarter 4,135.0,2021,325.33,2.409851851851852
Yellow Corn,Antique,Quarter 4,31.4,2021,128.96,4.1070063694267525
Yellow Corn,Capiz,Quarter 4,1262.0,2021,6096.64,4.830935023771791
Yellow Corn,Guimaras,Quarter 4,60.0,2021,236.0,3.933333333333333
Yellow Corn,Iloilo,Quarter 4,1518.0,2021,7252.56,4.777707509881423
Corn,Aklan,Quarter 4,296.0,2021,652.16,2.203243243243243
Corn,Antique,Quarter 4,57.9,2021,183.84,3.175129533678757
Corn,Capiz,Quarter 4,1384.0,2021,6390.24,4.617225433526011
Corn,Guimaras,Quarter 4,125.0,2021,405.0,3.24
Corn,Iloilo,Quarter 4,1783.0,2021,7907.56,4.434974761637689
Irrigated Palay,Aklan,Quarter 1,6668.0,2022,21812.54,3.2712267546490703
Irrigated Palay,Antique,Quarter 1,12115.0,2022,48447.0,3.998926950061907
Irrigated Palay,Capiz,Quarter 1,9210.0,2022,32306.3,3.507741585233442
Irrigated Palay,Guimaras,Quarter 1,1380.0,2022,4328.0,3.136231884057971
Irrigated Palay,Iloilo,Quarter 1,41245.0,2022,148946.0,3.611249848466481
Rainfed Palay,Aklan,Quarter 1,6615.0,2022,16521.21,2.4975374149659864
Rainfed Palay,Antique,Quarter 1,5387.0,2022,17111.0,3.176350473361797
Rainfed Palay,Capiz,Quarter 1,31221.0,2022,94086.43,3.013562345856955
Rainfed Palay,Guimaras,Quarter 1,4252.0,2022,10447.0,2.456961429915334
Rainfed Palay,Iloilo,Quarter 1,60143.0,2022,197593.0,3.285386495519013
Palay,Aklan,Quarter 1,13283.0,2022,38333.75,2.8859256192125273
Palay,Antique,Quarter 1,17502.0,2022,65558.0,3.7457433436178724
Palay,Capiz,Quarter 1,40431.0,2022,126392.73,3.1261341544854195
Palay,Guimaras,Quarter 1,5632.0,2022,14775.0,2.6234019886363638
Palay,Iloilo,Quarter 1,101388.0,2022,346539.0,3.4179488696887206
White Corn,Aklan,Quarter 1,60.0,2022,94.4,1.5733333333333335
White Corn,Antique,Quarter 1,109.0,2022,267.0,2.44954128440367
White Corn,Capiz,Quarter 1,155.0,2022,358.65,2.313870967741935
White Corn,Guimaras,Quarter 1,40.0,2022,84.0,2.1
White Corn,Iloilo,Quarter 1,418.0,2022,975.18,2.3329665071770336
Yellow Corn,Aklan,Quarter 1,94.64,2022,214.88,2.2704987320371934
Yellow Corn,Antique,Quarter 1,499.0,2022,2170.0,4.348697394789579
Yellow Corn,Capiz,Quarter 1,6090.0,2022,28548.2,4.687717569786535
Yellow Corn,Guimaras,Quarter 1,30.0,2022,85.0,2.8333333333333335
Yellow Corn,Iloilo,Quarter 1,10377.0,2022,48770.59,4.69987375927532
Corn,Aklan,Quarter 1,154.64,2022,309.28,2.0
Corn,Antique,Quarter 1,608.0,2022,2437.0,4.0082236842105265
Corn,Capiz,Quarter 1,6245.0,2022,28906.85,4.628799039231385
Corn,Guimaras,Quarter 1,70.0,2022,169.0,2.414285714285714
Corn,Iloilo,Quarter 1,10795.0,2022,49745.77,4.6082232515053265
Irrigated Palay,Aklan,Quarter 2,2461.18,2022,7994.02,3.24804362135236
Irrigated Palay,Antique,Quarter 2,5903.0,2022,19146.0,3.2434355412502116
Irrigated Palay,Capiz,Quarter 2,4508.0,2022,12063.0,2.6759094942324757
Irrigated Palay,Guimaras,Quarter 2,279.88,2022,911.0,3.2549664141775048
Irrigated Palay,Iloilo,Quarter 2,4235.0,2022,14692.0,3.469185360094451
Rainfed Palay,Aklan,Quarter 2,2210.75,2022,5092.84,2.303670699988692
Rainfed Palay,Antique,Quarter 2,396.0,2022,1192.0,3.01010101010101
Rainfed Palay,Capiz,Quarter 2,13237.0,2022,33359.0,2.5201329606406286
Rainfed Palay,Guimaras,Quarter 2,129.94,2022,281.19,2.1639987686624598
Rainfed Palay,Iloilo,Quarter 2,2526.0,2022,8172.7,3.2354315122723674
Palay,Aklan,Quarter 2,4671.93,2022,13086.87,2.8011699661595957
Palay,Antique,Quarter 2,6299.0,2022,20338.0,3.2287664708683916
Palay,Capiz,Quarter 2,17745.0,2022,45422.0,2.5597069597069595
Palay,Guimaras,Quarter 2,409.82,2022,1192.19,2.9090576350592947
Palay,Iloilo,Quarter 2,6761.0,2022,22864.7,3.3818517970714392
White Corn,Aklan,Quarter 2,107.0,2022,157.68,1.4736448598130842
