,Croptype,Province,Quarter,Year,Area,Production
4218,White Corn,Guimaras,1,2022,40.0,84.0
4219,White Corn,Iloilo,1,2022,418.0,975.18
4220,Yellow Corn,Aklan,1,2022,94.64,214.88
4221,Yellow Corn,Antique,1,2022,499.0,2170.0
4222,Yellow Corn,Capiz,1,2022,6090.0,28548.2
4223,Yellow Corn,Guimaras,1,2022,30.0,85.0
4224,Yellow Corn,Iloilo,1,2022,10377.0,48770.59
4225,Corn,Aklan,1,2022,154.64,309.28
4226,Corn,Antique,1,2022,608.0,2437.0
4227,Corn,Capiz,1,2022,6245.0,28906.85
4228,Corn,Guimaras,1,2022,70.0,169.0
4229,Corn,Iloilo,1,2022,10795.0,49745.77
4230,Irrigated Palay,Aklan,2,2022,2461.18,7994.02
4231,Irrigated Palay,Antique,2,2022,5903.0,19146.0
4232,Irrigated Palay,Capiz,2,2022,4508.0,12063.0
4233,Irrigated Palay,Guimaras,2,2022,279.88,911.0
4234,Irrigated Palay,Iloilo,2,2022,4235.0,14692.0
4235,Rainfed Palay,Aklan,2,2022,2210.75,5092.84
4236,Rainfed Palay,Antique,2,2022,396.0,1192.0
4237,Rainfed Palay,Capiz,2,2022,13237.0,33359.0
4238,Rainfed Palay,Guimaras,2,2022,129.94,281.19
4239,Rainfed Palay,Iloilo,2,2022,2526.0,8172.7
4240,Palay,Aklan,2,2022,4671.93,13086.87
4241,Palay,Antique,2,2022,6299.0,20338.0
4242,Palay,Capiz,2,2022,17745.0,45422.0
4243,Palay,Guimaras,2,2022,409.82,1192.19
4244,Palay,Iloilo,2,2022,6761.0,22864.7
4245,White Corn,Aklan,2,2022,107.0,157.68
4246,White Corn,Antique,2,2022,121.0,287.0
4247,White Corn,Capiz,2,2022,75.0,101.0
4248,White Corn,Guimaras,2,2022,21.13,25.36
4249,White Corn,Iloilo,2,2022,643.0,1596.51
4250,Yellow Corn,Aklan,2,2022,341.0,735.76
4251,Yellow Corn,Antique,2,2022,897.0,4618.0
4252,Yellow Corn,Capiz,2,2022,1699.0,4534.0
4253,Yellow Corn,Guimaras,2,2022,11.53,21.46
4254,Yellow Corn,Iloilo,2,2022,1523.0,5102.55
4255,Corn,Aklan,2,2022,448.0,893.44
4256,Corn,Antique,2,2022,1018.0,4905.0
4257,Corn,Capiz,2,2022,1774.0,4635.0
4258,Corn,Guimaras,2,2022,32.66,46.82
4259,Corn,Iloilo,2,2022,2166.0,6699.06
4260,Irrigated Palay,Aklan,3,2022,4662.0,12843.31
4261,Irrigated Palay,Antique,3,2022,15630.0,68364.0
4262,Irrigated Palay,Capiz,3,2022,8470.0,34517.3
4263,Irrigated Palay,Guimaras,3,2022,1534.0,6036.0
4264,Irrigated Palay,Iloilo,3,2022,41123.0,144971.0
4265,Rainfed Palay,Aklan,3,2022,4183.0,9954.34
4266,Rainfed Palay,Antique,3,2022,17562.0,61093.4
4267,Rainfed Palay,Capiz,3,2022,25137.0,80104.97
4268,Rainfed Palay,Guimaras,3,2022,6949.0,21698.65
4269,Rainfed Palay,Iloilo,3,2022,62146.0,207273.17
4270,Palay,Aklan,3,2022,8845.0,22797.65
4271,Palay,Antique,3,2022,33192.0,129457.4
4272,Palay,Capiz,3,2022,33607.0,114622.27
4273,Palay,Guimaras,3,2022,8483.0,27734.65
4274,Palay,Iloilo,3,2022,103269.0,352244.17
4275,White Corn,Aklan,3,2022,157.0,369.59
4276,White Corn,Antique,3,2022,263.0,664.0
4277,White Corn,Capiz,3,2022,210.0,530.4
4278,White Corn,Guimaras,3,2022,205.0,563.0
4279,White Corn,Iloilo,3,2022,1157.0,2979.98
4280,Yellow Corn,Aklan,3,2022,230.0,692.12
4281,Yellow Corn,Antique,3,2022,215.0,998.0
4282,Yellow Corn,Capiz,3,2022,5229.0,24020.55
4283,Yellow Corn,Guimaras,3,2022,168.0,752.0
4284,Yellow Corn,Iloilo,3,2022,8428.0,42237.36
4285,Corn,Aklan,3,2022,387.0,1061.71
4286,Corn,Antique,3,2022,478.0,1662.0
4287,Corn,Capiz,3,2022,5439.0,24550.95
4288,Corn,Guimaras,3,2022,373.0,1315.0
4289,Corn,Iloilo,3,2022,9585.0,45217.34
4290,Irrigated Palay,Aklan,4,2022,5832.77,20642.7
4291,Irrigated Palay,Antique,4,2022,11325.0,46723.97
4292,Irrigated Palay,Capiz,4,2022,6704.0,25112.06
4293,Irrigated Palay,Guimaras,4,2022,1439.0,5334.0
4294,Irrigated Palay,Iloilo,4,2022,29142.0,106234.0
4295,Rainfed Palay,Aklan,4,2022,5773.74,16719.65
4296,Rainfed Palay,Antique,4,2022,16107.0,50984.36
4297,Rainfed Palay,Capiz,4,2022,13796.0,43300.6
4298,Rainfed Palay,Guimaras,4,2022,5564.0,15943.0
4299,Rainfed Palay,Iloilo,4,2022,57161.0,188706.0
4300,Palay,Aklan,4,2022,11606.51,37362.35
4301,Palay,Antique,4,2022,27432.0,97708.33
4302,Palay,Capiz,4,2022,20500.0,68412.66
4303,Palay,Guimaras,4,2022,7003.0,21277.0
4304,Palay,Iloilo,4,2022,86303.0,294940.0
4305,White Corn,Aklan,4,2022,145.26,315.18
4306,White Corn,Antique,4,2022,28.65,58.83
4307,White Corn,Capiz,4,2022,132.0,316.92
4308,White Corn,Guimaras,4,2022,70.0,171.0
4309,White Corn,Iloilo,4,2022,233.0,513.86
4310,Yellow Corn,Aklan,4,2022,79.72,231.23
4311,Yellow Corn,Antique,4,2022,86.89,307.49
4312,Yellow Corn,Capiz,4,2022,1885.0,8986.55
4313,Yellow Corn,Guimaras,4,2022,78.0,280.0
4314,Yellow Corn,Iloilo,4,2022,1357.0,5529.36
4315,Corn,Aklan,4,2022,224.98,546.41
4316,Corn,Antique,4,2022,115.54,366.32
4317,Corn,Capiz,4,2022,2017.0,9303.47
4318,Corn,Guimaras,4,2022,148.0,451.0
4319,Corn,Iloilo,4,2022,1590.0,6043.22
4320,Irrigated Palay,Aklan,1,2023,6696.0,17725.19
4321,Irrigated Palay,Antique,1,2023,12202.0,49682.35
4322,Irrigated Palay,Capiz,1,2023,9876.0,34479.18
4323,Irrigated Palay,Guimaras,1,2023,1330.0,5139.0
4324,Irrigated Palay,Iloilo,1,2023,42500.0,155663.0
4325,Rainfed Palay,Aklan,1,2023,6634.0,9302.54
4326,Rainfed Palay,Antique,1,2023,5419.0,12889.67
4327,Rainfed Palay,Capiz,1,2023,32773.0,90992.58
4328,Rainfed Palay,Guimaras,1,2023,3001.0,7699.0
4329,Rainfed Palay,Iloilo,1,2023,61149.0,210249.38
4330,Palay,Aklan,1,2023,13330.0,27027.73
4331,Palay,Antique,1,2023,17621.0,62572.02
4332,Palay,Capiz,1,2023,42649.0,125471.76
4333,Palay,Guimaras,1,2023,4331.0,12838.0
4334,Palay,Iloilo,1,2023,103649.0,365912.38
4335,White Corn,Aklan,1,2023,34.8,54.43
4336,White Corn,Antique,1,2023,120.0,300.04
4337,White Corn,Capiz,1,2023,130.0,223.7
4338,White Corn,Guimaras,1,2023,43.0,94.0
4339,White Corn,Iloilo,1,2023,463.0,1118.88
4340,Yellow Corn,Aklan,1,2023,83.9,182.04
4341,Yellow Corn,Antique,1,2023,659.0,3170.77
4342,Yellow Corn,Capiz,1,2023,5980.0,21897.0
4343,Yellow Corn,Guimaras,1,2023,38.0,122.0
4344,Yellow Corn,Iloilo,1,2023,10538.0,49679.34
4345,Corn,Aklan,1,2023,118.7,236.47
4346,Corn,Antique,1,2023,779.0,3470.81
4347,Corn,Capiz,1,2023,6110.0,22120.7
4348,Corn,Guimaras,1,2023,81.0,216.0
4349,Corn,Iloilo,1,2023,11001.0,50798.22
4350,Irrigated Palay,Aklan,2,2023,2171.0,4504.0
4351,Irrigated Palay,Antique,2,2023,4452.0,16465.82
4352,Irrigated Palay,Capiz,2,2023,4648.0,14151.29
4353,Irrigated Palay,Guimaras,2,2023,350.0,1020.0
4354,Irrigated Palay,Iloilo,2,2023,2658.0,9195.87
4355,Rainfed Palay,Aklan,2,2023,1891.0,2674.0
4356,Rainfed Palay,Antique,2,2023,129.0,365.26
4357,Rainfed Palay,Capiz,2,2023,13350.0,39946.8
4358,Rainfed Palay,Guimaras,2,2023,150.0,300.0
4359,Rainfed Palay,Iloilo,2,2023,2135.0,6805.9
4360,Palay,Aklan,2,2023,4062.0,7178.0
4361,Palay,Antique,2,2023,4581.0,16831.08
4362,Palay,Capiz,2,2023,17998.0,54098.09
4363,Palay,Guimaras,2,2023,500.0,1320.0
4364,Palay,Iloilo,2,2023,4793.0,16001.77
4365,White Corn,Aklan,2,2023,114.0,251.26
4366,White Corn,Antique,2,2023,138.0,330.34
4367,White Corn,Capiz,2,2023,123.0,206.63
4368,White Corn,Guimaras,2,2023,33.0,33.0
4369,White Corn,Iloilo,2,2023,725.0,1808.93
4370,Yellow Corn,Aklan,2,2023,345.0,1143.99
4371,Yellow Corn,Antique,2,2023,907.0,4715.28
4372,Yellow Corn,Capiz,2,2023,1933.0,7016.8
4373,Yellow Corn,Guimaras,2,2023,22.0,38.0
4374,Yellow Corn,Iloilo,2,2023,1856.0,6205.35
4375,Corn,Aklan,2,2023,459.0,1395.25
4376,Corn,Antique,2,2023,1045.0,5045.62
4377,Corn,Capiz,2,2023,2056.0,7223.43
4378,Corn,Guimaras,2,2023,55.0,71.0
4379,Corn,Iloilo,2,2023,2581.0,8014.28
4380,Irrigated Palay,Aklan,3,2023,3067.0,8023.29
4381,Irrigated Palay,Antique,3,2023,10647.0,47858.7
4382,Irrigated Palay,Capiz,3,2023,6870.0,26893.6
4383,Irrigated Palay,Guimaras,3,2023,1121.0,4047.0
4384,Irrigated Palay,Iloilo,3,2023,38145.0,130644.0
4385,Rainfed Palay,Aklan,3,2023,2492.0,5730.06
4386,Rainfed Palay,Antique,3,2023,10183.0,35384.61
4387,Rainfed Palay,Capiz,3,2023,20610.0,64286.86
4388,Rainfed Palay,Guimaras,3,2023,4864.0,12384.0
4389,Rainfed Palay,Iloilo,3,2023,56832.0,184802.88
4390,Palay,Aklan,3,2023,5559.0,13753.35
4391,Palay,Antique,3,2023,20830.0,83243.31
4392,Palay,Capiz,3,2023,27480.0,91180.46
4393,Palay,Guimaras,3,2023,5985.0,16431.0
4394,Palay,Iloilo,3,2023,94977.0,315446.88
4395,White Corn,Aklan,3,2023,171.0,435.9
4396,White Corn,Antique,3,2023,250.0,613.36
4397,White Corn,Capiz,3,2023,248.0,645.0
4398,White Corn,Guimaras,3,2023,132.0,324.0
4399,White Corn,Iloilo,3,2023,1255.0,3178.19
4400,Yellow Corn,Aklan,3,2023,265.0,843.68
4401,Yellow Corn,Antique,3,2023,194.0,882.08
4402,Yellow Corn,Capiz,3,2023,5655.0,27107.55
4403,Yellow Corn,Guimaras,3,2023,109.0,415.0
4404,Yellow Corn,Iloilo,3,2023,8911.0,44195.72
4405,Corn,Aklan,3,2023,436.0,1279.58
4406,Corn,Antique,3,2023,444.0,1495.44
4407,Corn,Capiz,3,2023,5903.0,27752.55
4408,Corn,Guimaras,3,2023,241.0,739.0
4409,Corn,Iloilo,3,2023,10166.0,47373.91
4410,Irrigated Palay,Aklan,4,2023,5940.0,20508.02
4411,Irrigated Palay,Antique,4,2023,11220.0,46714.9
4412,Irrigated Palay,Capiz,4,2023,5000.0,16226.75
4413,Irrigated Palay,Guimaras,4,2023,1821.0,6451.0
4414,Irrigated Palay,Iloilo,4,2023,44625.0,160041.35
4415,Rainfed Palay,Aklan,4,2023,5813.0,16471.88
4416,Rainfed Palay,Antique,4,2023,13013.0,39458.34
4417,Rainfed Palay,Capiz,4,2023,12036.0,36303.52
4418,Rainfed Palay,Guimaras,4,2023,6593.0,16960.0
4419,Rainfed Palay,Iloilo,4,2023,63262.0,208663.15
4420,Palay,Aklan,4,2023,11753.0,36979.9
4421,Palay,Antique,4,2023,24233.0,86173.24
4422,Palay,Capiz,4,2023,17036.0,52530.27
4423,Palay,Guimaras,4,2023,8414.0,23411.0
4424,Palay,Iloilo,4,2023,107887.0,368704.49
4425,White Corn,Aklan,4,2023,86.0,178.44
4426,White Corn,Antique,4,2023,46.0,102.36
4427,White Corn,Capiz,4,2023,144.0,350.22
4428,White Corn,Guimaras,4,2023,52.0,128.0
4429,White Corn,Iloilo,4,2023,352.0,880.23
4430,Yellow Corn,Aklan,4,2023,70.0,196.88
4431,Yellow Corn,Antique,4,2023,88.0,296.4
4432,Yellow Corn,Capiz,4,2023,1250.0,6089.0
4433,Yellow Corn,Guimaras,4,2023,45.0,163.0
4434,Yellow Corn,Iloilo,4,2023,1756.0,7440.96
4435,Corn,Aklan,4,2023,156.0,375.32
4436,Corn,Antique,4,2023,134.0,398.76
4437,Corn,Capiz,4,2023,1394.0,6439.22
4438,Corn,Guimaras,4,2023,97.0,291.0
4439,Corn,Iloilo,4,2023,2108.0,8321.19
4440,Irrigated Palay,Aklan,1,2024,6094.0,16674.0
4441,Irrigated Palay,Antique,1,2024,12384.0,44793.44
4442,Irrigated Palay,Capiz,1,2024,9880.0,34625.3
4443,Irrigated Palay,Guimaras,1,2024,1258.0,3837.0
4444,Irrigated Palay,Iloilo,1,2024,43392.0,149292.0
4445,Rainfed Palay,Aklan,1,2024,5004.0,10419.0
4446,Rainfed Palay,Antique,1,2024,5456.0,12393.65
4447,Rainfed Palay,Capiz,1,2024,32830.0,97701.7
4448,Rainfed Palay,Guimaras,1,2024,2850.0,5892.0
4449,Rainfed Palay,Iloilo,1,2024,66207.0,203480.82
4450,Palay,Aklan,1,2024,11098.0,27093.0
4451,Palay,Antique,1,2024,17840.0,57187.09
4452,Palay,Capiz,1,2024,42710.0,132327.0
4453,Palay,Guimaras,1,2024,4108.0,9729.0
4454,Palay,Iloilo,1,2024,109599.0,352772.82
4455,White Corn,Aklan,1,2024,41.0,102.0
4456,White Corn,Antique,1,2024,148.0,405.25
4457,White Corn,Capiz,1,2024,155.0,352.75
4458,White Corn,Guimaras,1,2024,50.0,80.0
4459,White Corn,Iloilo,1,2024,327.0,738.43
4460,Yellow Corn,Aklan,1,2024,94.0,278.0
4461,Yellow Corn,Antique,1,2024,292.0,1370.75
4462,Yellow Corn,Capiz,1,2024,5670.0,27579.9
4463,Yellow Corn,Guimaras,1,2024,45.0,105.0
4464,Yellow Corn,Iloilo,1,2024,9566.0,43446.42
4465,Corn,Aklan,1,2024,135.0,380.0
4466,Corn,Antique,1,2024,440.0,1776.0
4467,Corn,Capiz,1,2024,5825.0,27932.65
4468,Corn,Guimaras,1,2024,95.0,185.0
4469,Corn,Iloilo,1,2024,9893.0,44184.85
4470,Irrigated Palay,Aklan,2,2024,1138.0,2113.0
4471,Irrigated Palay,Antique,2,2024,3506.0,12032.2
4472,Irrigated Palay,Capiz,2,2024,4143.0,12522.75
4473,Irrigated Palay,Guimaras,2,2024,190.0,344.0
4474,Irrigated Palay,Iloilo,2,2024,2124.0,6048.66
4475,Rainfed Palay,Aklan,2,2024,581.0,797.0
4476,Rainfed Palay,Antique,2,2024,55.0,145.05
4477,Rainfed Palay,Capiz,2,2024,5551.0,14694.0
4478,Rainfed Palay,Guimaras,2,2024,100.0,113.0
4479,Rainfed Palay,Iloilo,2,2024,1780.0,3937.52
4480,Palay,Aklan,2,2024,1719.0,2910.0
4481,Palay,Antique,2,2024,3561.0,12177.25
4482,Palay,Capiz,2,2024,9694.0,27216.75
4483,Palay,Guimaras,2,2024,290.0,457.0
4484,Palay,Iloilo,2,2024,3904.0,9986.18
4485,White Corn,Aklan,2,2024,33.0,65.0
4486,White Corn,Antique,2,2024,97.0,243.93
4487,White Corn,Capiz,2,2024,66.0,135.84
4488,White Corn,Guimaras,2,2024,35.0,24.0
4489,White Corn,Iloilo,2,2024,291.0,601.73
4490,Yellow Corn,Aklan,2,2024,81.0,219.0
4491,Yellow Corn,Antique,2,2024,887.0,3543.36
4492,Yellow Corn,Capiz,2,2024,2515.0,10971.5
4493,Yellow Corn,Guimaras,2,2024,35.0,32.0
4494,Yellow Corn,Iloilo,2,2024,825.0,2332.16
4495,Corn,Aklan,2,2024,114.0,284.0
4496,Corn,Antique,2,2024,984.0,3787.29
4497,Corn,Capiz,2,2024,2581.0,11107.34
4498,Corn,Guimaras,2,2024,70.0,56.0
4499,Corn,Iloilo,2,2024,1116.0,2933.89
